%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	vlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPDSSF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF	connG	connNumPCnt	connNumBCnt
A	9	0x0400000000004000	1722697784.342306000	1722697784.342306000	0.000000000	1	3	eth:ipv4:udp	64:07:f6:53:e1:82	ff:ff:ff:ff:ff:ff	0x0800		192.168.1.197	07	"Private network"	54571	192.168.1.255	07	"Private network"	15600	17	0x00	1	64:07:f6:53:e1:82_ff:ff:ff:ff:ff:ff_1	SamsungEl,KR_Broadcast	15600	unknown	1	0	35	0	35	35	35	35	0	0	0	0	0	0	1	1	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	2	31	61	20.33333	1.967742	95	13487
A	11	0x0400000000004000	1722697787.301130000	1722697787.301130000	0.000000000	1	3	eth:ipv4:udp	64:07:f6:53:e1:82	01:00:5e:7f:ff:fa	0x0800		192.168.1.197	07	"Private network"	33693	239.255.255.250	10	"Organization-Local Scope"	15600	17	0x00	1	64:07:f6:53:e1:82_01:00:5e:7f:ff:fa_1	SamsungEl,KR_IPv4Multi	15600	unknown	1	0	35	0	35	35	35	35	0	0	0	0	0	0	1	1	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	6	32	61	20.33333	1.90625	96	13522
A	12	0x0400000002004000	1722697787.599451000	1722697788.090970000	0.491519000	1	4	eth:ipv4:udp:ssdp	64:07:f6:53:e1:82;82:e1:53:f6:07:64	01:00:5e:7f:ff:fa	0x0800		192.168.1.197	07	"Private network"	3955	239.255.255.250	10	"Organization-Local Scope"	1900	17	0x00	2	64:07:f6:53:e1:82_01:00:5e:7f:ff:fa_14;82:e1:53:f6:07:64_01:00:5e:7f:ff:fa_14	SamsungEl,KR_IPv4Multi;-_IPv4Multi	1900	ssdp	28	0	9626	0	304	377	343.7857	65.0358	0	0.20509	0.01755425	0.05051517	56.96626	19584.19	1	1	0x0001	1	22	1	1	0	0x00	0x4040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	6	31	1	0.3333333	0.03225806	96	13522
A	13	0x0400000000004000	1722697790.383942000	1722697790.383942000	0.000000000	1	3	eth:ipv4:udp	64:07:f6:53:e1:82	ff:ff:ff:ff:ff:ff	0x0800		192.168.1.197	07	"Private network"	42217	192.168.1.255	07	"Private network"	15600	17	0x00	1	64:07:f6:53:e1:82_ff:ff:ff:ff:ff:ff_1	SamsungEl,KR_Broadcast	15600	unknown	1	0	35	0	35	35	35	35	0	0	0	0	0	0	1	1	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	2	31	61	20.33333	1.967742	97	13557
A	14	0x0400000002004000	1722697791.088825000	1722697791.719061000	0.630236000	1	4	eth:ipv4:udp:ssdp	f8:0d:a9:a1:27:80	01:00:5e:7f:ff:fa	0x0800		192.168.1.1	07	"Private network"	49246	239.255.255.250	10	"Organization-Local Scope"	1900	17	0x00	1	f8:0d:a9:a1:27:80_01:00:5e:7f:ff:fa_6	-_IPv4Multi	1900	ssdp	6	0	2102	0	326	390	350.3333	136.7473	0	0.130219	0.1050393	0.06267862	9.520243	3335.258	1	1	0x0001	2	11	4	4	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	6	37	36	36	0.972973	153	55138
A	15	0x0400000002004000	1722697791.838908000	1722697791.969254000	0.130346000	1	4	eth:ipv4:udp:ssdp	f8:0d:a9:a1:27:80	01:00:5e:7f:ff:fa	0x0800		192.168.1.1	07	"Private network"	54848	239.255.255.250	10	"Organization-Local Scope"	1900	17	0x00	1	f8:0d:a9:a1:27:80_01:00:5e:7f:ff:fa_2	-_IPv4Multi	1900	ssdp	2	0	800	0	400	400	400	282.8427	0	0.130346	0.065173	0.09216854	15.34378	6137.511	1	1	0x0001	4	4	4	4	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	6	36	35	35	0.9722222	153	55138
A	16	0x0400000000004000	1722697793.301025000	1722697793.301025000	0.000000000	1	3	eth:ipv4:udp	64:07:f6:53:e1:82	01:00:5e:7f:ff:fa	0x0800		192.168.1.197	07	"Private network"	53471	239.255.255.250	10	"Organization-Local Scope"	15600	17	0x00	1	64:07:f6:53:e1:82_01:00:5e:7f:ff:fa_1	SamsungEl,KR_IPv4Multi	15600	unknown	1	0	35	0	35	35	35	35	0	0	0	0	0	0	1	1	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	6	31	61	20.33333	1.967742	98	13592
A	17	0x0400000000004000	1722697796.323303000	1722697796.323303000	0.000000000	1	3	eth:ipv4:udp	64:07:f6:53:e1:82	ff:ff:ff:ff:ff:ff	0x0800		192.168.1.197	07	"Private network"	38123	192.168.1.255	07	"Private network"	15600	17	0x00	1	64:07:f6:53:e1:82_ff:ff:ff:ff:ff:ff_1	SamsungEl,KR_Broadcast	15600	unknown	1	0	35	0	35	35	35	35	0	0	0	0	0	0	1	1	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	2	31	61	20.33333	1.967742	99	13627
A	21	0x0400000000004000	1722697799.302008000	1722697799.302008000	0.000000000	1	3	eth:ipv4:udp	64:07:f6:53:e1:82	01:00:5e:7f:ff:fa	0x0800		192.168.1.197	07	"Private network"	56500	239.255.255.250	10	"Organization-Local Scope"	15600	17	0x00	1	64:07:f6:53:e1:82_01:00:5e:7f:ff:fa_1	SamsungEl,KR_IPv4Multi	15600	unknown	1	0	35	0	35	35	35	35	0	0	0	0	0	0	1	1	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	6	31	61	20.33333	1.967742	100	13662
A	18	0x0400000002004000	1722697796.668729000	1722697799.672090000	3.003361000	1	4	eth:ipv4:udp:ssdp	30:24:32:c2:60:37	01:00:5e:7f:ff:fa	0x0800		192.168.1.214	07	"Private network"	52694	239.255.255.250	10	"Organization-Local Scope"	1900	17	0x00	1	30:24:32:c2:60:37_01:00:5e:7f:ff:fa_4	IntelCorp,MY_IPv4Multi	1900	ssdp	4	0	700	0	175	175	175	87.5	0	1.001717	0.7508402	0.5839477	1.331841	233.0722	1	1	0x0001	2	2	1	1	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	6	4	4	1	1	36	5380
A	19	0x0400000002004000	1722697796.672862000	1722697799.676863000	3.004001000	1	4	eth:ipv4:udp:ssdp	30:24:32:c2:60:37	01:00:5e:7f:ff:fa	0x0800		192.168.1.214	07	"Private network"	52696	239.255.255.250	10	"Organization-Local Scope"	1900	17	0x00	1	30:24:32:c2:60:37_01:00:5e:7f:ff:fa_4	IntelCorp,MY_IPv4Multi	1900	ssdp	4	0	696	0	174	174	174	87	0	1.001857	0.7510003	0.5841522	1.331558	231.691	1	1	0x0001	2	2	1	1	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	6	3	3	0.75	1	36	5380
A	22	0x0400000002004000	1722697801.094817000	1722697801.718218000	0.623401000	1	4	eth:ipv4:udp:ssdp	f8:0d:a9:a1:27:80	01:00:5e:7f:ff:fa	0x0800		192.168.1.1	07	"Private network"	48040	239.255.255.250	10	"Organization-Local Scope"	1900	17	0x00	1	f8:0d:a9:a1:27:80_01:00:5e:7f:ff:fa_6	-_IPv4Multi	1900	ssdp	6	0	2102	0	326	390	350.3333	136.7473	0	0.130715	0.1039002	0.06157485	9.624624	3371.827	1	1	0x0001	4	13	4	4	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	6	37	36	36	0.972973	161	58040
A	23	0x0400000002004000	1722697801.839019000	1722697801.968310000	0.129291000	1	4	eth:ipv4:udp:ssdp	f8:0d:a9:a1:27:80	01:00:5e:7f:ff:fa	0x0800		192.168.1.1	07	"Private network"	41166	239.255.255.250	10	"Organization-Local Scope"	1900	17	0x00	1	f8:0d:a9:a1:27:80_01:00:5e:7f:ff:fa_2	-_IPv4Multi	1900	ssdp	2	0	800	0	400	400	400	282.8427	0	0.129291	0.0646455	0.09142254	15.46898	6187.592	1	1	0x0001	5	5	4	4	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	6	36	35	35	0.9722222	161	58040
A	24	0x0400000000004000	1722697802.365008000	1722697802.365008000	0.000000000	1	3	eth:ipv4:udp	00:93:37:dd:c5:43	ff:ff:ff:ff:ff:ff	0x0800		192.168.1.195	07	"Private network"	51957	255.255.255.255	11	"Broadcast"	47808	17	0x00	1	00:93:37:dd:c5:43_ff:ff:ff:ff:ff:ff_1	-_Broadcast	47808	bacnet	1	0	12	0	12	12	12	12	0	0	0	0	0	0	1	1	0x0001	65535	0	128	128	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	1	1	1	0.3333333	1	1813	56568
A	26	0x0400000000004000	1722697802.467656000	1722697802.467656000	0.000000000	1	3	eth:ipv4:udp	64:07:f6:53:e1:82	ff:ff:ff:ff:ff:ff	0x0800		192.168.1.197	07	"Private network"	51483	192.168.1.255	07	"Private network"	15600	17	0x00	1	64:07:f6:53:e1:82_ff:ff:ff:ff:ff:ff_1	SamsungEl,KR_Broadcast	15600	unknown	1	0	35	0	35	35	35	35	0	0	0	0	0	0	1	1	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	2	31	61	20.33333	1.967742	101	13697
A	28	0x0400000000004000	1722697805.303333000	1722697805.303333000	0.000000000	1	3	eth:ipv4:udp	64:07:f6:53:e1:82	01:00:5e:7f:ff:fa	0x0800		192.168.1.197	07	"Private network"	58438	239.255.255.250	10	"Organization-Local Scope"	15600	17	0x00	1	64:07:f6:53:e1:82_01:00:5e:7f:ff:fa_1	SamsungEl,KR_IPv4Multi	15600	unknown	1	0	35	0	35	35	35	35	0	0	0	0	0	0	1	1	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	6	31	61	20.33333	1.967742	102	13732
A	30	0x0400000000004000	1722697808.408358000	1722697808.408358000	0.000000000	1	3	eth:ipv4:udp	64:07:f6:53:e1:82	ff:ff:ff:ff:ff:ff	0x0800		192.168.1.197	07	"Private network"	38305	192.168.1.255	07	"Private network"	15600	17	0x00	1	64:07:f6:53:e1:82_ff:ff:ff:ff:ff:ff_1	SamsungEl,KR_Broadcast	15600	unknown	1	0	35	0	35	35	35	35	0	0	0	0	0	0	1	1	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	2	31	61	20.33333	1.967742	103	13767
A	31	0x0400000000004000	1722697811.304889000	1722697811.304889000	0.000000000	1	3	eth:ipv4:udp	64:07:f6:53:e1:82	01:00:5e:7f:ff:fa	0x0800		192.168.1.197	07	"Private network"	39532	239.255.255.250	10	"Organization-Local Scope"	15600	17	0x00	1	64:07:f6:53:e1:82_01:00:5e:7f:ff:fa_1	SamsungEl,KR_IPv4Multi	15600	unknown	1	0	35	0	35	35	35	35	0	0	0	0	0	0	1	1	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	6	31	61	20.33333	1.967742	104	13802
A	32	0x0400000002004000	1722697812.090132000	1722697812.718420000	0.628288000	1	4	eth:ipv4:udp:ssdp	f8:0d:a9:a1:27:80	01:00:5e:7f:ff:fa	0x0800		192.168.1.1	07	"Private network"	36594	239.255.255.250	10	"Organization-Local Scope"	1900	17	0x00	1	f8:0d:a9:a1:27:80_01:00:5e:7f:ff:fa_6	-_IPv4Multi	1900	ssdp	6	0	2102	0	326	390	350.3333	136.7473	0	0.131896	0.1047147	0.06260551	9.549761	3345.6	1	1	0x0001	3	10	4	4	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	6	37	36	36	0.972973	169	60942
A	33	0x0400000000004000	1722697812.814754000	1722697812.814754000	0.000000000	1	3	eth:ipv4:udp	08:00:27:cc:73:ae	f8:0d:a9:a1:27:80	0x0800		192.168.1.200	07	"Private network"	58775	8.8.8.8	us	"Google LLC"	53	17	0x00	1	08:00:27:cc:73:ae_f8:0d:a9:a1:27:80_1	PcsSystem,US_-	53	domain	1	1	51	172	51	51	51	51	0	0	0	0	0	0	0	-0.5426009	0x0001	65535	0	128	128	0	0x00	0x0c00	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0.03026003	0.03026003	0.03026003	0.03026003	0	0.03026003	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	1	34	34	8.5	1	1982	86466
B	33	0x0400000000004001	1722697812.845014000	1722697812.845014000	0.000000000	1	3	eth:ipv4:udp	80:27:a1:a9:0d:f8	08:00:27:cc:73:ae	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.1.200	07	"Private network"	58775	17	0x00	1	80:27:a1:a9:0d:f8_08:00:27:cc:73:ae_1	-_PcsSystem,US	53	domain	1	1	172	51	172	172	172	172	0	0	0	0	0	0	0	0.5426009	0x0001	65535	0	105	105	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0.03026003	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	4	33	33	33	1	17	2830
A	34	0x0400000000004000	1722697812.814954000	1722697812.814954000	0.000000000	1	3	eth:ipv4:udp	08:00:27:cc:73:ae	f8:0d:a9:a1:27:80	0x0800		192.168.1.200	07	"Private network"	60240	8.8.8.8	us	"Google LLC"	53	17	0x00	1	08:00:27:cc:73:ae_f8:0d:a9:a1:27:80_1	PcsSystem,US_-	53	domain	1	1	51	221	51	51	51	51	0	0	0	0	0	0	0	-0.625	0x0001	65535	0	128	128	0	0x00	0x0c00	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0.03006003	0.03006003	0.03006003	0.03006003	0	0.03006003	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	1	32	32	8	1	1982	86466
B	34	0x0400000000004001	1722697812.845014000	1722697812.845014000	0.000000000	1	3	eth:ipv4:udp	80:27:a1:a9:0d:f8	08:00:27:cc:73:ae	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.1.200	07	"Private network"	60240	17	0x00	1	80:27:a1:a9:0d:f8_08:00:27:cc:73:ae_1	-_PcsSystem,US	53	domain	1	1	221	51	221	221	221	221	0	0	0	0	0	0	0	0.625	0x0001	65535	0	120	120	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0.03006003	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	4	31	31	31	1	17	2830
A	35	0x0400000002004000	1722697812.841733000	1722697812.968566000	0.126833000	1	4	eth:ipv4:udp:ssdp	f8:0d:a9:a1:27:80	01:00:5e:7f:ff:fa	0x0800		192.168.1.1	07	"Private network"	48067	239.255.255.250	10	"Organization-Local Scope"	1900	17	0x00	1	f8:0d:a9:a1:27:80_01:00:5e:7f:ff:fa_2	-_IPv4Multi	1900	ssdp	2	0	800	0	400	400	400	282.8427	0	0.126833	0.0634165	0.08968448	15.76877	6307.506	1	1	0x0001	13	13	4	4	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	6	36	35	35	0.9722222	169	60942
A	39	0x0400000000004000	1722697814.346022000	1722697814.346022000	0.000000000	1	3	eth:ipv4:udp	64:07:f6:53:e1:82	ff:ff:ff:ff:ff:ff	0x0800		192.168.1.197	07	"Private network"	47319	192.168.1.255	07	"Private network"	15600	17	0x00	1	64:07:f6:53:e1:82_ff:ff:ff:ff:ff:ff_1	SamsungEl,KR_Broadcast	15600	unknown	1	0	35	0	35	35	35	35	0	0	0	0	0	0	1	1	0x0001	65535	0	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	3	2	31	61	20.33333	1.967742	105	13837
A	40	0x0400000002004000	1722697814.480909000	1722697814.480909000	0.000000000	1	4	eth:ipv4:udp:ssdp	6a:f6:ac:66:c6:75	01:00:5e:7f:ff:fa	0x0800		192.168.1.137	07	"Private network"	46105	239.255.255.250	10	"Organization-Local Scope"	1900	17	0x00	1	6a:f6:ac:66:c6:75_01:00:5e:7f:ff:fa_1	-_IPv4Multi	1900	ssdp	1	0	125	0	125	125	125	125	0	0	0	0	0	0	1	1	0x0001	65535	0	1	1	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	2	6	4	4	2	1	15	1347
A	42	0x0400000000004000	1722697816.691320000	1722697816.691320000	0.000000000	1	3	eth:ipv4:udp	08:00:27:cc:73:ae	f8:0d:a9:a1:27:80	0x0800		192.168.1.200	07	"Private network"	61825	8.8.8.8	us	"Google LLC"	53	17	0x00	1	08:00:27:cc:73:ae_f8:0d:a9:a1:27:80_1	PcsSystem,US_-	53	domain	1	1	49	228	49	49	49	49	0	0	0	0	0	0	0	-0.6462094	0x0001	65535	0	128	128	0	0x00	0x0c00	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0.01114899	0.01114899	0.01114899	0.01114899	0	0.01114899	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	1	30	30	7.5	1	2030	88362
B	42	0x0400000000004001	1722697816.702469000	1722697816.702469000	0.000000000	1	3	eth:ipv4:udp	f8:0d:a9:a1:27:80	08:00:27:cc:73:ae	0x0800		8.8.8.8	us	"Google LLC"	53	192.168.1.200	07	"Private network"	61825	17	0x00	1	f8:0d:a9:a1:27:80_08:00:27:cc:73:ae_1	-_PcsSystem,US	53	domain	1	1	228	49	228	228	228	228	0	0	0	0	0	0	0	0.6462094	0x0001	65535	0	121	121	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0	65535	0	0	0	0.01114899	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	4	29	29	29	1	17	2830
A	41	0x0400000000004000	1722697816.691183000	1722697816.691183000	0.000000000	1	3	eth:ipv4:udp	08:00:27:cc:73:ae	f8:0d:a9:a1:27:80	0x0800		192.168.1.200	07	"Private network"	61455	8.8.8.8	us	"Google LLC"	53	17	0x00	1	08:00:27:cc:73:ae_f8:0d:a9:a1:27:80_1	PcsSystem,US_-	53	domain	1	1	49	182	49	49	49	49	0	0	0	0	0	0	0	-0.5757576	0x0001	65535	0	128	128	0	0x00	0x0c00	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x0000	0	0	0x00000000	0	1	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000000	0.01128602	0.01128602	0.01128602	0.01128602	0	0.01128602	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	4	1	28	28	7	1	2030	88362
